k141_77714	concoct.20
k141_78098	concoct.20
k141_78653	concoct.20
k141_79398	concoct.20
k141_7943	concoct.20
k141_887	concoct.20
k141_89102	concoct.20
k141_94245	concoct.20
k141_94252	concoct.20
k141_96190	concoct.20
k141_96259	concoct.20
k141_100528	concoct.7
k141_101476	concoct.7
k141_101766	concoct.7
k141_101804	concoct.7
k141_106351	concoct.7
k141_106774	concoct.7
k141_107461	concoct.7
k141_108406	concoct.7
k141_110327	concoct.7
k141_110562	concoct.7
k141_112052	concoct.7
k141_112562	concoct.7
k141_113102	concoct.7
k141_113239	concoct.7
k141_113777	concoct.7
k141_114601	concoct.7
k141_115572	concoct.7
k141_115951	concoct.7
k141_116525	concoct.7
k141_118185	concoct.7
k141_118802	concoct.7
k141_118901	concoct.7
k141_122222	concoct.7
k141_122299	concoct.7
k141_123088	concoct.7
k141_12369	concoct.7
k141_123869	concoct.7
k141_124934	concoct.7
k141_124938	concoct.7
k141_125709	concoct.7
k141_126015	concoct.7
k141_12684	concoct.7
k141_12704	concoct.7
k141_128344	concoct.7
k141_128361	concoct.7
k141_129548	concoct.7
k141_129722	concoct.7
k141_131294	concoct.7
k141_133046	concoct.7
k141_133858	concoct.7
k141_133923	concoct.7
k141_135189	concoct.7
k141_135852	concoct.7
k141_137277	concoct.7
k141_13772	concoct.7
k141_138591	concoct.7
k141_140075	concoct.7
k141_141025	concoct.7
k141_141584	concoct.7
k141_141882	concoct.7
k141_142097	concoct.7
k141_142811	concoct.7
k141_143099	concoct.7
k141_146633	concoct.7
k141_147725	concoct.7
k141_149970	concoct.7
k141_150084	concoct.7
k141_152762	concoct.7
k141_153943	concoct.7
k141_154086	concoct.7
k141_154541	concoct.7
k141_156066	concoct.7
k141_156837	concoct.7
k141_1571	concoct.7
k141_157103	concoct.7
k141_159880	concoct.7
k141_161438	concoct.7
k141_16146	concoct.7
k141_16174	concoct.7
k141_163353	concoct.7
k141_163943	concoct.7
k141_164292	concoct.7
k141_164509	concoct.7
k141_165542	concoct.7
k141_165666	concoct.7
k141_166093	concoct.7
k141_167174	concoct.7
k141_169977	concoct.7
k141_170026	concoct.7
k141_173165	concoct.7
k141_173212	concoct.7
k141_174079	concoct.7
k141_175181	concoct.7
k141_176190	concoct.7
k141_179124	concoct.7
k141_181036	concoct.7
k141_182214	concoct.7
k141_182543	concoct.7
k141_183249	concoct.7
k141_185594	concoct.7
k141_188045	concoct.7
k141_188984	concoct.7
k141_189248	concoct.7
k141_190116	concoct.7
k141_190385	concoct.7
k141_19105	concoct.7
k141_19225	concoct.7
k141_192995	concoct.7
k141_194229	concoct.7
k141_194518	concoct.7
k141_194702	concoct.7
k141_195393	concoct.7
k141_196004	concoct.7
k141_196102	concoct.7
k141_198055	concoct.7
k141_198236	concoct.7
k141_199114	concoct.7
k141_199569	concoct.7
k141_199908	concoct.7
k141_200496	concoct.7
k141_200669	concoct.7
k141_201363	concoct.7
k141_201837	concoct.7
k141_201871	concoct.7
k141_20250	concoct.7
k141_202518	concoct.7
k141_203349	concoct.7
k141_20342	concoct.7
k141_203642	concoct.7
k141_203814	concoct.7
k141_204676	concoct.7
k141_204730	concoct.7
k141_205243	concoct.7
k141_206107	concoct.7
k141_206782	concoct.7
k141_208798	concoct.7
k141_209008	concoct.7
k141_209814	concoct.7
k141_212668	concoct.7
k141_214166	concoct.7
k141_214377	concoct.7
k141_215450	concoct.7
k141_216033	concoct.7
k141_216355	concoct.7
k141_216606	concoct.7
k141_216906	concoct.7
k141_217247	concoct.7
k141_219878	concoct.7
k141_221830	concoct.7
k141_222708	concoct.7
k141_223752	concoct.7
k141_22653	concoct.7
k141_228458	concoct.7
k141_228704	concoct.7
k141_22957	concoct.7
k141_2296	concoct.7
k141_231381	concoct.7
k141_231633	concoct.7
k141_231920	concoct.7
k141_23725	concoct.7
k141_238398	concoct.7
k141_239802	concoct.7
k141_241432	concoct.7
k141_242653	concoct.7
k141_2429	concoct.7
k141_243086	concoct.7
k141_246053	concoct.7
k141_247230	concoct.7
k141_24819	concoct.7
k141_25410	concoct.7
k141_26588	concoct.7
k141_26763	concoct.7
k141_26794	concoct.7
k141_27232	concoct.7
k141_28256	concoct.7
k141_28328	concoct.7
k141_28424	concoct.7
k141_28879	concoct.7
k141_30453	concoct.7
k141_31316	concoct.7
k141_31334	concoct.7
k141_32088	concoct.7
k141_34271	concoct.7
k141_35308	concoct.7
k141_35471	concoct.7
k141_3596	concoct.7
k141_36758	concoct.7
k141_36925	concoct.7
k141_37678	concoct.7
k141_37694	concoct.7
k141_38756	concoct.7
k141_39431	concoct.7
k141_39704	concoct.7
k141_40514	concoct.7
k141_40752	concoct.7
k141_41444	concoct.7
k141_41477	concoct.7
k141_42115	concoct.7
k141_43100	concoct.7
k141_43414	concoct.7
k141_44361	concoct.7
k141_44683	concoct.7
k141_44773	concoct.7
k141_4482	concoct.7
k141_454	concoct.7
k141_45606	concoct.7
k141_4653	concoct.7
k141_4733	concoct.7
k141_48744	concoct.7
k141_50311	concoct.7
k141_52678	concoct.7
k141_54339	concoct.7
k141_55619	concoct.7
k141_55634	concoct.7
k141_56415	concoct.7
k141_56417	concoct.7
k141_59797	concoct.7
k141_60843	concoct.7
k141_60930	concoct.7
k141_6202	concoct.7
k141_63491	concoct.7
k141_64355	concoct.7
k141_64363	concoct.7
k141_65194	concoct.7
k141_66469	concoct.7
k141_67200	concoct.7
k141_67278	concoct.7
k141_67546	concoct.7
k141_67709	concoct.7
k141_69138	concoct.7
k141_69530	concoct.7
k141_69908	concoct.7
k141_70015	concoct.7
k141_70077	concoct.7
k141_70425	concoct.7
k141_70691	concoct.7
k141_71183	concoct.7
k141_72719	concoct.7
k141_72846	concoct.7
k141_73520	concoct.7
k141_74156	concoct.7
k141_75353	concoct.7
k141_75522	concoct.7
k141_76096	concoct.7
k141_79630	concoct.7
k141_79999	concoct.7
k141_83035	concoct.7
k141_83085	concoct.7
k141_85489	concoct.7
k141_87255	concoct.7
k141_89977	concoct.7
k141_90069	concoct.7
k141_90374	concoct.7
k141_90519	concoct.7
k141_90860	concoct.7
k141_91952	concoct.7
k141_92431	concoct.7
k141_92572	concoct.7
k141_94178	concoct.7
k141_95792	concoct.7
k141_98375	concoct.7
k141_98433	concoct.7
k141_98527	concoct.7
k141_9909	concoct.7
k141_99659	concoct.7
k141_99708	concoct.7
k141_100937	concoct.48_sub
k141_102691	concoct.48_sub
k141_103788	concoct.48_sub
k141_10439	concoct.48_sub
k141_105218	concoct.48_sub
k141_108689	concoct.48_sub
k141_108735	concoct.48_sub
k141_10886	concoct.48_sub
k141_1128	concoct.48_sub
k141_118940	concoct.48_sub
k141_120274	concoct.48_sub
k141_13489	concoct.48_sub
k141_13631	concoct.48_sub
k141_137619	concoct.48_sub
k141_140519	concoct.48_sub
k141_1442	concoct.48_sub
k141_149831	concoct.48_sub
k141_155257	concoct.48_sub
k141_15807	concoct.48_sub
k141_174349	concoct.48_sub
k141_179449	concoct.48_sub
k141_179693	concoct.48_sub
k141_202951	concoct.48_sub
k141_211611	concoct.48_sub
k141_213493	concoct.48_sub
k141_221320	concoct.48_sub
k141_238361	concoct.48_sub
k141_25079	concoct.48_sub
k141_25512	concoct.48_sub
k141_25944	concoct.48_sub
k141_28462	concoct.48_sub
k141_34774	concoct.48_sub
k141_380	concoct.48_sub
k141_38733	concoct.48_sub
k141_40365	concoct.48_sub
k141_40964	concoct.48_sub
k141_433	concoct.48_sub
k141_53453	concoct.48_sub
k141_53557	concoct.48_sub
k141_60730	concoct.48_sub
k141_69632	concoct.48_sub
k141_74917	concoct.48_sub
k141_75782	concoct.48_sub
k141_94981	concoct.48_sub
k141_98348	concoct.48_sub
k141_109492	metabat2.12
k141_111420	metabat2.12
k141_116936	metabat2.12
k141_128876	metabat2.12
k141_131709	metabat2.12
k141_150858	metabat2.12
k141_155228	metabat2.12
k141_157059	metabat2.12
k141_163199	metabat2.12
k141_165473	metabat2.12
k141_182354	metabat2.12
k141_190893	metabat2.12
k141_192935	metabat2.12
k141_194886	metabat2.12
k141_198483	metabat2.12
k141_228196	metabat2.12
k141_24694	metabat2.12
k141_249207	metabat2.12
k141_26453	metabat2.12
k141_27326	metabat2.12
k141_30845	metabat2.12
k141_33737	metabat2.12
k141_41591	metabat2.12
k141_50987	metabat2.12
k141_59328	metabat2.12
k141_60817	metabat2.12
k141_62817	metabat2.12
k141_91494	metabat2.12
k141_94213	metabat2.12
k141_114	concoct.113
k141_118125	concoct.113
k141_125912	concoct.113
k141_13025	concoct.113
k141_13692	concoct.113
k141_138635	concoct.113
k141_143233	concoct.113
k141_143252	concoct.113
k141_147573	concoct.113
k141_151566	concoct.113
k141_153274	concoct.113
k141_161949	concoct.113
k141_169685	concoct.113
k141_170682	concoct.113
k141_182227	concoct.113
k141_185408	concoct.113
k141_186391	concoct.113
k141_193061	concoct.113
k141_196536	concoct.113
k141_204042	concoct.113
k141_206077	concoct.113
k141_211459	concoct.113
k141_215748	concoct.113
k141_221625	concoct.113
k141_221864	concoct.113
k141_222075	concoct.113
k141_223587	concoct.113
k141_240248	concoct.113
k141_244810	concoct.113
k141_26275	concoct.113
k141_34731	concoct.113
k141_35614	concoct.113
k141_53203	concoct.113
k141_53293	concoct.113
k141_6536	concoct.113
k141_69351	concoct.113
k141_75620	concoct.113
k141_76189	concoct.113
k141_76674	concoct.113
k141_78158	concoct.113
k141_82517	concoct.113
k141_82882	concoct.113
k141_100449	maxbin.41
k141_101301	maxbin.41
k141_10178	maxbin.41
k141_102915	maxbin.41
k141_103013	maxbin.41
k141_103057	maxbin.41
k141_103123	maxbin.41
k141_103160	maxbin.41
k141_10350	maxbin.41
k141_104060	maxbin.41
k141_1042	maxbin.41
k141_104325	maxbin.41
k141_105502	maxbin.41
k141_107424	maxbin.41
k141_10843	maxbin.41
k141_109584	maxbin.41
k141_109766	maxbin.41
k141_112279	maxbin.41
k141_113253	maxbin.41
k141_114032	maxbin.41
k141_114279	maxbin.41
k141_114476	maxbin.41
k141_114685	maxbin.41
k141_115380	maxbin.41
k141_115901	maxbin.41
k141_117114	maxbin.41
k141_118525	maxbin.41
k141_11971	maxbin.41
k141_120552	maxbin.41
k141_120608	maxbin.41
k141_121581	maxbin.41
k141_121723	maxbin.41
k141_122207	maxbin.41
k141_12325	maxbin.41
k141_123617	maxbin.41
k141_124296	maxbin.41
k141_124949	maxbin.41
k141_124961	maxbin.41
k141_125097	maxbin.41
k141_125795	maxbin.41
k141_126310	maxbin.41
k141_126329	maxbin.41
k141_127033	maxbin.41
k141_127106	maxbin.41
k141_127219	maxbin.41
k141_127431	maxbin.41
k141_127730	maxbin.41
k141_128207	maxbin.41
k141_128298	maxbin.41
k141_128483	maxbin.41
k141_12882	maxbin.41
k141_129138	maxbin.41
k141_129201	maxbin.41
k141_129443	maxbin.41
k141_129693	maxbin.41
k141_130374	maxbin.41
k141_130578	maxbin.41
k141_13084	maxbin.41
k141_131694	maxbin.41
k141_132974	maxbin.41
k141_133627	maxbin.41
k141_134001	maxbin.41
k141_134284	maxbin.41
k141_134650	maxbin.41
k141_135061	maxbin.41
k141_1363	maxbin.41
k141_137122	maxbin.41
k141_137325	maxbin.41
k141_1379	maxbin.41
k141_137912	maxbin.41
k141_137973	maxbin.41
k141_138426	maxbin.41
k141_139467	maxbin.41
k141_139480	maxbin.41
k141_139987	maxbin.41
k141_140156	maxbin.41
k141_14196	maxbin.41
k141_14219	maxbin.41
k141_14256	maxbin.41
k141_142682	maxbin.41
k141_144128	maxbin.41
k141_144152	maxbin.41
k141_14440	maxbin.41
k141_144609	maxbin.41
k141_145114	maxbin.41
k141_145648	maxbin.41
k141_145795	maxbin.41
k141_146145	maxbin.41
k141_146288	maxbin.41
k141_14645	maxbin.41
k141_147009	maxbin.41
k141_147146	maxbin.41
k141_148043	maxbin.41
k141_148927	maxbin.41
k141_149231	maxbin.41
k141_149233	maxbin.41
k141_149932	maxbin.41
k141_150267	maxbin.41
k141_150469	maxbin.41
k141_15060	maxbin.41
k141_151029	maxbin.41
k141_151044	maxbin.41
k141_151922	maxbin.41
k141_152085	maxbin.41
k141_152261	maxbin.41
k141_152974	maxbin.41
k141_153301	maxbin.41
k141_153635	maxbin.41
k141_154221	maxbin.41
k141_154999	maxbin.41
k141_155146	maxbin.41
k141_155488	maxbin.41
k141_155935	maxbin.41
k141_156520	maxbin.41
k141_157187	maxbin.41
k141_159198	maxbin.41
k141_159752	maxbin.41
k141_159773	maxbin.41
k141_159847	maxbin.41
k141_160088	maxbin.41
k141_160107	maxbin.41
k141_160402	maxbin.41
k141_160657	maxbin.41
k141_160671	maxbin.41
k141_160836	maxbin.41
k141_161107	maxbin.41
k141_161854	maxbin.41
k141_163087	maxbin.41
k141_163885	maxbin.41
k141_164169	maxbin.41
k141_164192	maxbin.41
k141_164741	maxbin.41
k141_16486	maxbin.41
k141_165597	maxbin.41
k141_16589	maxbin.41
k141_170464	maxbin.41
k141_171444	maxbin.41
k141_1717	maxbin.41
k141_172296	maxbin.41
k141_172338	maxbin.41
k141_172620	maxbin.41
k141_172858	maxbin.41
k141_173646	maxbin.41
k141_174708	maxbin.41
k141_17553	maxbin.41
k141_175664	maxbin.41
k141_176182	maxbin.41
k141_176513	maxbin.41
k141_177142	maxbin.41
k141_178288	maxbin.41
k141_1786	maxbin.41
k141_179501	maxbin.41
k141_180406	maxbin.41
k141_18055	maxbin.41
k141_18094	maxbin.41
k141_181401	maxbin.41
k141_181420	maxbin.41
k141_182110	maxbin.41
k141_182268	maxbin.41
k141_182689	maxbin.41
k141_184241	maxbin.41
k141_184257	maxbin.41
k141_184882	maxbin.41
k141_185053	maxbin.41
k141_18638	maxbin.41
k141_18724	maxbin.41
k141_187632	maxbin.41
k141_188077	maxbin.41
k141_188125	maxbin.41
k141_188241	maxbin.41
k141_188471	maxbin.41
k141_188522	maxbin.41
k141_18864	maxbin.41
k141_18911	maxbin.41
k141_189149	maxbin.41
k141_189915	maxbin.41
k141_190285	maxbin.41
k141_190699	maxbin.41
k141_19140	maxbin.41
k141_19158	maxbin.41
k141_19267	maxbin.41
k141_193756	maxbin.41
k141_193971	maxbin.41
k141_194593	maxbin.41
k141_194883	maxbin.41
k141_195	maxbin.41
k141_195377	maxbin.41
k141_196899	maxbin.41
k141_19802	maxbin.41
k141_198588	maxbin.41
k141_199479	maxbin.41
k141_200197	maxbin.41
k141_201449	maxbin.41
k141_201544	maxbin.41
k141_202096	maxbin.41
k141_202348	maxbin.41
k141_203138	maxbin.41
k141_204791	maxbin.41
k141_204829	maxbin.41
k141_205748	maxbin.41
k141_206816	maxbin.41
k141_206873	maxbin.41
k141_207242	maxbin.41
k141_208350	maxbin.41
k141_208426	maxbin.41
k141_209433	maxbin.41
k141_210707	maxbin.41
k141_21087	maxbin.41
k141_21175	maxbin.41
k141_211900	maxbin.41
k141_211994	maxbin.41
k141_212078	maxbin.41
k141_212245	maxbin.41
k141_21238	maxbin.41
k141_212426	maxbin.41
k141_213239	maxbin.41
k141_213591	maxbin.41
k141_213930	maxbin.41
k141_214150	maxbin.41
k141_214181	maxbin.41
k141_21515	maxbin.41
k141_215381	maxbin.41
k141_215922	maxbin.41
k141_216127	maxbin.41
k141_216547	maxbin.41
k141_216909	maxbin.41
k141_217555	maxbin.41
k141_217682	maxbin.41
k141_218862	maxbin.41
k141_219382	maxbin.41
k141_219881	maxbin.41
k141_221256	maxbin.41
k141_221959	maxbin.41
k141_223312	maxbin.41
k141_223406	maxbin.41
k141_223550	maxbin.41
k141_224577	maxbin.41
k141_225383	maxbin.41
k141_225390	maxbin.41
k141_225433	maxbin.41
k141_225984	maxbin.41
k141_226673	maxbin.41
k141_226918	maxbin.41
k141_227211	maxbin.41
k141_227497	maxbin.41
k141_22766	maxbin.41
k141_227884	maxbin.41
k141_227992	maxbin.41
k141_228103	maxbin.41
k141_229088	maxbin.41
k141_22996	maxbin.41
k141_230846	maxbin.41
k141_231406	maxbin.41
k141_232055	maxbin.41
k141_232880	maxbin.41
k141_232941	maxbin.41
k141_23331	maxbin.41
k141_234543	maxbin.41
k141_234912	maxbin.41
k141_234956	maxbin.41
k141_237741	maxbin.41
k141_237892	maxbin.41
k141_237919	maxbin.41
k141_238175	maxbin.41
k141_238368	maxbin.41
k141_23902	maxbin.41
k141_239175	maxbin.41
k141_239726	maxbin.41
k141_239984	maxbin.41
k141_241372	maxbin.41
k141_24184	maxbin.41
k141_241925	maxbin.41
k141_242565	maxbin.41
k141_242592	maxbin.41
k141_242602	maxbin.41
k141_243368	maxbin.41
k141_25057	maxbin.41
k141_25331	maxbin.41
k141_26307	maxbin.41
k141_26832	maxbin.41
k141_27037	maxbin.41
k141_27598	maxbin.41
k141_27629	maxbin.41
k141_27696	maxbin.41
k141_27889	maxbin.41
k141_28046	maxbin.41
k141_28177	maxbin.41
k141_28495	maxbin.41
k141_29187	maxbin.41
k141_29271	maxbin.41
k141_29458	maxbin.41
k141_29479	maxbin.41
k141_29597	maxbin.41
k141_30269	maxbin.41
k141_30459	maxbin.41
k141_3111	maxbin.41
k141_31435	maxbin.41
k141_31659	maxbin.41
k141_32085	maxbin.41
k141_32536	maxbin.41
k141_32646	maxbin.41
k141_32908	maxbin.41
k141_33145	maxbin.41
k141_33445	maxbin.41
k141_33649	maxbin.41
k141_34188	maxbin.41
k141_34360	maxbin.41
k141_34578	maxbin.41
k141_34964	maxbin.41
k141_34994	maxbin.41
k141_35811	maxbin.41
k141_3610	maxbin.41
k141_36284	maxbin.41
k141_3686	maxbin.41
k141_37303	maxbin.41
k141_37636	maxbin.41
k141_38104	maxbin.41
k141_38363	maxbin.41
k141_38724	maxbin.41
k141_38981	maxbin.41
k141_39224	maxbin.41
k141_39672	maxbin.41
k141_41341	maxbin.41
k141_41680	maxbin.41
k141_41687	maxbin.41
k141_42149	maxbin.41
k141_427	maxbin.41
k141_42892	maxbin.41
k141_4401	maxbin.41
k141_44798	maxbin.41
k141_45071	maxbin.41
k141_46055	maxbin.41
k141_46327	maxbin.41
k141_46640	maxbin.41
k141_46660	maxbin.41
k141_4693	maxbin.41
k141_47178	maxbin.41
k141_47590	maxbin.41
k141_48336	maxbin.41
k141_48678	maxbin.41
k141_50218	maxbin.41
k141_50795	maxbin.41
k141_51048	maxbin.41
k141_5326	maxbin.41
k141_53786	maxbin.41
k141_53889	maxbin.41
k141_54653	maxbin.41
k141_55118	maxbin.41
k141_5538	maxbin.41
k141_56292	maxbin.41
k141_57054	maxbin.41
k141_57629	maxbin.41
k141_58318	maxbin.41
k141_58769	maxbin.41
k141_59784	maxbin.41
k141_60393	maxbin.41
k141_60807	maxbin.41
k141_61054	maxbin.41
k141_62768	maxbin.41
k141_6356	maxbin.41
k141_63717	maxbin.41
k141_64701	maxbin.41
k141_64863	maxbin.41
k141_65479	maxbin.41
k141_65945	maxbin.41
k141_66217	maxbin.41
k141_66952	maxbin.41
k141_67142	maxbin.41
k141_67450	maxbin.41
k141_67868	maxbin.41
k141_68305	maxbin.41
k141_68496	maxbin.41
k141_68584	maxbin.41
k141_68780	maxbin.41
k141_68846	maxbin.41
k141_68931	maxbin.41
k141_69675	maxbin.41
k141_70348	maxbin.41
k141_7157	maxbin.41
k141_72057	maxbin.41
k141_72303	maxbin.41
k141_73306	maxbin.41
k141_73323	maxbin.41
k141_75534	maxbin.41
k141_75536	maxbin.41
k141_75920	maxbin.41
k141_76122	maxbin.41
k141_76592	maxbin.41
k141_77420	maxbin.41
k141_77535	maxbin.41
k141_77548	maxbin.41
k141_779	maxbin.41
k141_78668	maxbin.41
k141_78845	maxbin.41
k141_79693	maxbin.41
k141_83934	maxbin.41
k141_83942	maxbin.41
k141_85015	maxbin.41
k141_8540	maxbin.41
k141_85801	maxbin.41
k141_86852	maxbin.41
k141_87287	maxbin.41
k141_88180	maxbin.41
k141_88403	maxbin.41
k141_88436	maxbin.41
k141_90821	maxbin.41
k141_9107	maxbin.41
k141_91731	maxbin.41
k141_92090	maxbin.41
k141_92165	maxbin.41
k141_93136	maxbin.41
k141_93407	maxbin.41
k141_94118	maxbin.41
k141_9459	maxbin.41
k141_94649	maxbin.41
k141_95202	maxbin.41
k141_95733	maxbin.41
k141_96436	maxbin.41
k141_96475	maxbin.41
k141_96477	maxbin.41
k141_96605	maxbin.41
k141_96697	maxbin.41
k141_97455	maxbin.41
k141_98109	maxbin.41
k141_98449	maxbin.41
k141_98550	maxbin.41
k141_98686	maxbin.41
k141_9872	maxbin.41
k141_99080	maxbin.41
k141_121410	metabat2.91
k141_139252	metabat2.91
k141_140404	metabat2.91
k141_143390	metabat2.91
k141_163592	metabat2.91
k141_166334	metabat2.91
k141_190968	metabat2.91
k141_205613	metabat2.91
k141_230811	metabat2.91
k141_235360	metabat2.91
k141_35468	metabat2.91
k141_53496	metabat2.91
k141_55480	metabat2.91
k141_55484	metabat2.91
k141_6044	metabat2.91
k141_101985	maxbin.12_sub
k141_107296	maxbin.12_sub
k141_107691	maxbin.12_sub
k141_107807	maxbin.12_sub
k141_110339	maxbin.12_sub
k141_113140	maxbin.12_sub
